,squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,bathroom,price,price_per_sqft
8727,74139,47,1,1,9247,10,2,0,7421289.2,10009966.684201298
8728,41050,6,0,1,10831,2,1,6,4117975.5,10031609.013398295
8729,16389,1,0,0,5894,2,5,4,1647095.5,10050006.101653548
8730,72265,69,1,1,23760,8,5,6,7236109.5,10013297.585276414
8731,55752,48,1,0,32183,5,7,4,5580831.9,10010101.70038743
8732,42003,27,1,0,80617,3,2,4,4202952.8,10006315.73935195
8733,76453,46,0,1,41014,10,3,4,7652064.0,10008847.265640328
8734,95771,44,1,1,24498,7,10,4,9586445.3,10009757.9643107
8735,30042,84,0,0,38907,6,7,2,3008534.9,10014429.465415085
8736,80827,51,0,0,44211,1,9,6,8083933.6,10001526.222673116
8737,58109,86,0,1,23197,8,8,2,5819714.7,10015169.250890568
8738,20006,95,0,1,7216,4,5,2,2006536.2,10029672.098370489
8739,57530,72,0,1,58310,9,6,5,5755191.1,10003808.621588737
8740,90929,35,0,0,44912,5,2,10,9098666.5,10006341.761154307
8741,27488,91,0,1,82069,4,5,2,2755953.8,10026025.174621653
8742,36904,99,1,1,41334,1,9,4,3698721.0,10022547.691307176
8743,11202,87,0,0,9860,10,5,1,1122248.9,10018290.48384217
8744,43882,3,0,0,31824,8,2,0,4393079.6,10011119.821339045
8745,62869,18,0,0,39297,4,1,9,6288349.5,10002305.587809572
8746,59437,75,1,1,57505,2,10,9,5952617.4,10015003.112539327
8747,88935,8,1,0,36360,1,2,0,8901934.0,10009483.330522291
8748,83026,68,0,1,19406,2,9,8,8305842.0,10003904.80090574
8749,19900,67,1,0,60466,9,9,4,1996710.0,10033718.592964824
8750,41204,1,0,1,42674,3,7,7,4126585.0,10015010.678574895
8751,94261,94,0,0,79234,8,4,0,9429690.8,10003809.42277294
8752,81511,74,0,1,63642,4,9,6,8154985.6,10004766.963968053
8753,59252,15,1,0,70569,10,10,7,5931506.4,10010643.353810841
8754,80067,23,0,0,58542,1,7,9,8013211.1,10008132.064396068
8755,56902,32,0,0,79433,3,6,5,5694751.0,10007997.961407332
8756,10483,46,1,1,65625,4,10,9,1055996.1,10073415.05294286
8757,41987,18,0,0,63402,8,2,2,4201481.7,10006625.145878486
8758,88100,6,0,0,52009,7,6,9,8812852.0,10003237.230419977
8759,70968,60,1,0,63631,6,5,4,7101845.5,10007109.542328937
8760,67078,21,0,1,55794,6,8,2,6717669.3,10014713.169742689
8761,10637,24,1,0,24499,7,10,6,1067665.7,10037282.128419667
8762,71171,74,1,0,3824,6,7,10,7123522.3,10009023.759677397
8763,82952,31,1,0,95942,9,3,0,8299689.5,10005412.166071946
8764,92335,96,0,1,52973,1,2,8,9237950.9,10004820.382303568
8765,60035,46,1,0,9535,6,9,8,6014540.8,10018390.605480136
8766,95492,65,1,1,94205,9,2,10,9563379.7,10014849.09730658
8767,20587,32,1,0,98056,5,5,8,2067398.4,10042251.906542964
8768,13642,8,0,0,24862,3,10,9,1373966.9,10071594.341005716
8769,38700,98,1,1,31106,8,3,3,3874846.2,10012522.480620155
8770,87991,31,0,0,98095,2,2,3,8804814.6,10006494.52784944
8771,48428,27,0,0,7219,4,4,1,4844049.0,10002579.086478896
8772,81171,100,1,1,54421,3,10,6,8123187.0,10007498.983627157
8773,82899,89,0,0,74100,8,10,3,8291850.9,10002353.345637463
8774,47126,76,1,1,28810,10,4,3,4720029.5,10015765.182701694
8775,83064,84,1,0,93610,9,6,4,8314535.7,10009794.49581046
8776,63008,89,1,1,17461,7,10,8,6309285.5,10013467.337480955
8777,23776,31,0,1,81286,5,3,10,2382847.2,10022069.31359354
8778,8597,24,1,1,27434,1,7,7,867204.8,10087295.568221472
8779,65896,44,1,1,69039,7,2,2,6601450.4,10017983.489134394
8780,47061,85,1,1,21553,10,7,1,4713648.8,10016040.458128812
8781,19341,95,1,1,23979,7,4,4,1944096.7,10051686.572566051
8782,9954,87,0,0,74803,9,2,0,999219.1,10038367.490456099
8783,86810,91,1,1,88670,5,7,7,8686680.0,10006543.02499712
8784,28062,60,1,1,16192,3,1,6,2815267.5,10032312.379730597
8785,29967,34,1,1,27710,9,2,10,3006420.9,10032438.682550807
8786,72748,23,0,1,29839,2,5,2,7280260.6,10007506.185737064
8787,10132,57,1,1,47276,10,8,2,1024313.6,10109688.116857482
8788,36932,6,1,0,72219,3,4,8,3706286.0,10035432.687100617
8789,24309,23,0,1,26404,6,1,9,2434268.3,10013856.184952075
8790,19319,18,0,1,97994,3,8,7,1940995.4,10047080.07660852
8791,9078,63,0,0,21260,10,10,3,909459.4,10018279.356686495
8792,1407,44,0,1,77721,8,3,0,147495.5,10482977.967306325
8793,38009,2,0,0,979,7,4,6,3801895.8,10002619.905811781
8794,11688,13,1,0,10203,7,8,2,1180015.3,10095955.681040384
8795,74489,96,0,0,27113,1,2,9,7450211.9,10001761.199640214
8796,91596,30,1,1,81897,8,10,3,9172881.3,10014499.868989913
8797,35520,33,0,1,23139,1,6,9,3554917.1,10008212.556306306
8798,3929,60,0,1,87322,7,5,0,398629.3,10145820.819546958
8799,26424,32,0,0,41497,6,1,6,2643550.0,10004352.104147745
8800,14074,85,1,1,18483,10,9,3,1421626.3,10101082.137274407
8801,62598,39,1,1,207,2,3,7,6271214.8,10018235.087382983
8802,51419,91,1,0,79245,5,4,8,5147263.4,10010430.774616389
8803,71012,61,0,0,56090,8,3,6,7108699.4,10010560.750295725
8804,69866,93,1,0,32080,8,3,2,6995283.4,10012428.64912833
8805,75124,27,0,0,32634,3,4,6,7513990.9,10002117.698738087
8806,73117,64,1,0,72914,10,10,0,7317591.4,10008057.496888548
8807,6086,42,0,0,10079,1,3,10,609401.2,10013164.640157739
8808,62114,85,0,1,18473,7,1,5,6218248.4,10011025.533696108
8809,85301,88,0,0,24540,8,10,4,8532351.6,10002639.59390863
8810,24046,29,0,0,57817,3,8,2,2408555.1,10016448.057889046
8811,49729,47,0,1,99549,4,10,7,4979777.9,10013830.76273402
8812,96177,51,0,0,80137,10,4,3,9620405.7,10002813.250569262
8813,5279,37,1,1,31339,7,6,9,536296.1,10159047.168024248
8814,64633,20,0,1,27883,3,4,8,6472293.2,10013914.254328284
8815,26229,35,1,1,36669,4,6,7,2634608.3,10044638.758625947
8816,92438,35,1,0,23151,7,5,9,9255862.5,10013049.287089724
8817,52332,36,0,0,28835,8,7,10,5234888.5,10003226.515325231
8818,64088,52,0,1,7722,9,7,3,6417344.1,10013331.824990638
8819,90832,54,0,0,56486,8,5,8,9088841.1,10006210.476484058
8820,4169,27,0,0,25409,3,2,5,419550.0,10063564.403933797
8821,18501,63,1,1,33825,10,4,1,1855087.4,10026957.461758824
8822,21413,34,1,1,42530,8,6,4,2154718.0,10062662.868351001
8823,84077,3,1,0,16401,4,5,4,8412538.7,10005755.081651341
8824,71928,42,1,0,24936,1,5,4,7203983.5,10015548.187075965
8825,44321,86,0,0,9155,1,1,7,4434371.9,10005126.01249972
8826,60249,80,1,1,90909,7,1,1,6034593.4,10016088.897741042
8827,70409,29,0,0,89582,9,8,2,7042999.2,10002981.437032197
8828,86393,19,0,1,79437,3,6,6,8643976.0,10005412.475547787
8829,96815,44,1,1,27363,5,3,8,9693106.4,10011988.22496514
8830,47136,5,0,1,14286,5,9,6,4716725.3,10006630.388662593
8831,30893,34,1,1,67984,10,7,2,3098287.1,10029091.05622633
8832,91537,18,1,0,93344,10,7,0,9157850.3,10004534.013568286
8833,93064,39,1,0,51077,7,1,4,9312597.4,10006659.288231755
8834,47790,74,0,1,21813,6,4,9,4786351.7,10015383.343795773
8835,90127,19,0,0,33476,10,4,9,9022299.5,10010651.08125201
8836,8751,36,0,0,27787,1,4,9,875876.9,10008877.842532283
8837,90822,23,1,1,37659,5,4,5,9091107.7,10009807.865935564
8838,92194,45,1,1,66815,4,5,2,9228451.9,10009818.317894874
8839,97289,35,0,0,89779,10,6,2,9732350.4,10003546.54688608
8840,73583,55,1,0,91559,9,9,6,7362718.0,10006004.104208853
8841,25495,57,0,1,58020,4,5,6,2553094.1,10014097.273975288
8842,63283,52,0,1,60803,10,9,5,6339337.0,10017440.70287439
8843,69048,35,1,0,31162,7,8,2,6911450.1,10009631.126173098
8844,98468,26,0,0,86880,7,3,9,9849610.1,10002853.820530528
8845,54740,77,1,0,97685,7,8,1,5477153.8,10005761.417610522
8846,36378,15,1,1,46793,3,9,0,3646213.0,10023126.61498708
8847,29576,73,0,1,96784,10,8,10,2963025.1,10018342.913172843
8848,84697,11,1,0,17958,1,6,4,8474421.5,10005574.577611959
8849,94759,28,1,1,34321,5,6,9,9483975.6,10008522.251184585
8850,2346,97,1,1,84817,4,3,7,244992.0,10442966.75191816
8851,45553,28,0,0,48640,1,8,6,4557358.9,10004519.79013457
8852,52141,63,1,1,54855,6,2,1,5228398.2,10027422.182159912
8853,83600,8,0,0,50157,1,5,6,8364352.1,10005205.86124402
8854,5485,11,1,0,82909,9,1,5,552405.2,10071197.81221513
8855,23220,99,1,1,81129,7,9,4,2334717.3,10054768.733850127
8856,5914,25,0,0,29433,1,4,6,593538.1,10036153.195806561
8857,23107,81,1,0,75314,5,7,0,2316366.5,10024522.871857014
8858,16329,29,0,1,95032,4,2,2,1638683.1,10035416.130810214
8859,82940,29,0,0,86015,4,6,2,8294731.8,10000882.32457198
8860,92230,84,1,1,62672,7,9,0,9237486.8,10015707.25360512
8861,24743,50,1,1,98241,5,1,0,2481744.6,10030087.701572161
8862,25699,47,0,1,90423,5,6,2,2576151.4,10024325.460134635
8863,42192,26,1,0,57058,8,4,5,4222302.1,10007352.341676146
8864,36593,3,0,1,26275,8,3,9,3666305.4,10019144.098598093
8865,52416,66,1,0,54177,10,5,3,5249182.0,10014465.04884005
8866,23228,50,0,1,46271,1,3,9,2331465.0,10037304.115722405
8867,4777,100,1,1,48321,9,10,5,487950.1,10214571.907054637
8868,23962,87,1,1,53837,8,5,3,2403326.5,10029740.8396628
8869,21018,51,0,1,85049,8,5,2,2110725.8,10042467.40888762
8870,16824,26,0,0,37607,1,3,10,1687837.0,10032316.928197812
8871,6036,86,1,0,73311,4,2,5,610661.5,10116989.728296885
8872,60937,34,1,0,34756,5,4,4,6099170.2,10008976.812117433
8873,84651,74,0,1,27443,10,10,9,8469947.7,10005726.689584292
8874,94474,84,0,0,73616,1,5,5,9455097.1,10008147.32095603
8875,51243,74,1,1,57298,5,2,0,5134128.7,10019180.571004821
8876,35586,81,0,1,15086,9,9,7,3570719.9,10034058.056539088
8877,89519,5,0,1,87969,9,4,6,8957404.4,10006148.862252707
8878,75340,98,1,1,30600,3,5,7,7545012.8,10014617.467480754
8879,68762,88,0,1,81480,3,9,4,6887470.1,10016390.01192519
8880,50539,81,1,1,50841,8,6,1,5063590.6,10019174.498901837
8881,38148,67,1,0,75326,3,10,0,3824209.0,10024664.464716367
8882,43613,23,0,0,76264,10,4,2,4364937.3,10008339.944511957
8883,86257,56,1,1,36365,6,1,2,8638974.0,10015388.89597366
8884,4194,4,0,1,43027,6,1,4,423479.9,10097279.446828803
8885,70519,25,1,1,15574,8,4,8,7063851.4,10016947.772940626
8886,55616,83,0,1,56356,7,9,3,5571452.7,10017715.585443038
8887,57041,24,1,0,21340,3,6,10,5710382.0,10011013.13090584
8888,39007,52,1,1,5308,3,2,8,3912800.9,10031022.380598353
8889,20869,86,1,0,74768,6,10,6,2092339.1,10026063.06004121
8890,27036,14,1,1,77326,3,7,3,2708288.0,10017339.843172068
8891,90536,74,0,0,89988,7,6,9,9059110.2,10006086.197755588
8892,97882,63,1,0,63089,7,7,4,9792988.9,10004892.523650927
8893,35287,53,1,1,74678,5,3,4,3535222.3,10018483.577521468
8894,91311,23,1,0,5657,8,8,8,9137559.1,10007073.737008685
8895,60596,82,1,0,71604,10,8,10,6063866.2,10007040.398706185
8896,73365,80,0,1,27930,5,5,7,7340329.1,10005219.24623458
8897,55281,18,0,0,44155,4,5,9,5531300.4,10005789.330873175
8898,42265,34,0,1,80134,9,3,2,4234147.9,10018095.114160655
8899,39595,81,1,1,19398,5,6,8,3974677.3,10038331.354969062
8900,83790,59,0,0,43163,10,10,1,8383752.0,10005671.321160043
8901,62977,47,1,1,97092,10,10,3,6305166.9,10011856.550804261
8902,49810,60,1,1,54867,2,1,1,4988534.0,10015125.476811886
8903,44782,83,1,1,84704,7,9,5,4488135.3,10022185.922915457
8904,79066,91,0,0,10621,7,10,10,7908197.9,10002020.96982268
8905,45091,71,1,1,55216,10,3,1,4523785.0,10032567.474662349
8906,16063,60,0,0,60433,8,8,5,1612339.6,10037599.45215713
8907,28920,1,1,0,88751,6,6,8,2901901.7,10034238.243430153
8908,29431,53,0,0,36821,9,4,7,2945626.3,10008583.806190751
8909,80671,65,0,0,37066,7,10,5,8068598.1,10001857.0490015
8910,98648,30,1,1,99801,9,4,3,9875795.7,10011146.399318788
8911,23336,38,0,1,6989,4,6,6,2336967.8,10014431.77922523
8912,65779,99,0,1,52650,9,9,5,6583911.6,10009139.086942641
8913,26508,7,1,1,79069,1,1,7,2663765.1,10048910.140334994
8914,82117,58,0,1,70276,7,8,7,8217020.4,10006479.048187342
8915,27949,59,1,0,87458,8,3,5,2803182.1,10029632.90278722
8916,58847,40,0,0,83007,4,10,0,5886368.5,10002835.318707835
8917,84311,4,0,1,74057,6,4,4,8442220.1,10013189.382168401
8918,9749,85,1,0,54807,6,5,9,980609.8,10058568.058262385
8919,1932,51,1,1,52283,1,1,8,201541.0,10431728.778467909
8920,83358,55,1,0,72913,10,2,0,8341911.5,10007331.629837569
8921,72006,4,0,0,65315,5,7,4,7209550.0,10012429.519762242
8922,80394,55,0,0,31003,9,2,5,8045936.2,10008130.208722044
8923,39132,30,1,1,90395,8,9,6,3924407.0,10028638.965552488
8924,89169,88,1,1,14403,10,6,10,8927281.1,10011642.0504884
8925,86467,68,0,1,9328,3,6,8,8650673.4,10004595.279123828
8926,54648,70,0,1,17849,7,10,9,5478307.3,10024716.915532133
8927,5856,98,1,1,39298,8,9,3,598716.2,10223978.825136611
8928,28722,7,1,0,23861,9,5,1,2881430.1,10032135.99331523
8929,54563,76,1,0,16918,5,4,0,5461061.4,10008726.426332865
8930,17847,97,0,1,51955,8,7,3,1791186.6,10036345.604303245
8931,69806,14,0,0,18070,3,7,2,6986562.0,10008540.813110622
8932,70178,27,0,1,17376,8,2,2,7025331.0,10010731.28330816
8933,68311,63,0,0,33484,3,1,0,6836540.2,10007963.871118853
8934,4258,51,1,0,90758,8,5,10,430099.3,10100969.938938469
8935,67140,4,0,1,51831,10,9,3,6722509.0,10012673.518022044
8936,14608,33,0,1,73583,10,10,3,1468435.1,10052266.56626506
8937,61185,39,0,0,81696,9,1,9,6121085.8,10004226.199231837
8938,1888,68,1,1,40408,2,2,4,199583.8,10571175.847457627
8939,92130,28,1,0,61968,5,10,2,9223934.4,10011868.446760014
8940,24516,100,0,1,80608,6,1,6,2458884.5,10029713.248490782
8941,55727,89,1,0,23092,7,4,3,5575798.5,10005560.141403629
8942,55558,95,1,0,99606,1,1,0,5559731.1,10007075.668670578
8943,98924,52,0,1,11880,1,4,9,9901248.1,10008944.341110347
8944,61279,54,1,1,97919,4,9,9,6134906.3,10011433.443757242
8945,19463,41,0,1,63615,6,4,3,1957103.6,10055508.4005549
8946,4449,49,1,0,17214,10,4,8,451954.6,10158565.969880871
8947,84634,7,1,0,83827,1,3,7,8473995.2,10012518.84585391
8948,75868,84,1,0,39271,2,6,7,7591848.7,10006654.584277956
8949,81639,62,0,0,62214,3,4,6,8165695.9,10002199.806465046
8950,49116,98,1,1,70412,6,9,3,4923159.3,10023534.69337894
8951,29711,75,1,1,33784,3,4,6,2981766.9,10035902.19110767
8952,77339,85,1,0,73371,1,6,6,7736919.6,10003904.369076405
8953,93471,43,0,1,34433,8,6,5,9355268.6,10008739.181136396
8954,42078,22,1,0,93568,7,8,5,4218276.8,10024898.52179286
8955,83730,38,0,0,51141,9,4,9,8373982.5,10001173.414546758
8956,93650,7,1,1,35653,4,3,7,9375981.5,10011726.107848372
8957,45125,77,1,1,97963,4,2,2,4522380.9,10021896.731301941
8958,36987,79,1,0,70948,7,8,10,3703916.3,10014103.063238434
8959,64425,30,0,0,75269,8,6,8,6443543.5,10001619.712844392
8960,13601,76,0,1,8319,6,10,8,1371932.7,10086998.750091905
8961,71595,100,0,1,7270,8,9,6,7164867.7,10007497.311264753
8962,19440,38,1,0,59267,3,10,6,1951851.0,10040385.802469136
8963,43251,88,0,0,60814,3,10,3,4326826.1,10003990.890384035
8964,90447,76,0,0,6421,9,8,2,9048782.9,10004514.135349983
8965,70636,85,1,0,36186,5,8,2,7073600.1,10014157.228608642
8966,51999,10,0,0,86210,1,9,2,5207606.7,10014820.861939652
8967,29498,18,0,1,85019,9,7,2,2961653.8,10040185.097294731
8968,59392,21,0,0,4962,10,10,2,5944482.4,10008894.127155172
8969,26656,89,1,1,6743,10,10,8,2681384.1,10059214.06062425
8970,84221,47,0,1,16858,9,8,4,8426342.4,10005037.223495327
8971,83175,86,1,1,37415,2,5,7,8330590.5,10015738.503155997
8972,72843,47,0,0,5857,1,9,7,7288205.9,10005362.080090057
8973,827,24,1,1,9011,3,6,9,89927.0,10873881.499395406
8974,36690,68,1,0,18808,9,4,0,3674806.4,10015825.565549197
8975,66847,50,0,1,63757,10,7,1,6688898.1,10006280.162161354
8976,22381,66,0,1,10972,1,2,2,2245020.0,10030919.083150886
8977,93244,20,0,0,58065,9,5,3,9328474.1,10004369.289176783
8978,70728,92,1,0,67799,2,9,2,7079449.0,10009400.803076575
8979,8300,93,0,1,25524,6,1,10,837253.5,10087391.56626506
8980,16859,93,0,0,74704,10,6,3,1690521.6,10027413.251082508
8981,71373,84,1,0,89969,5,3,1,7141743.1,10006225.183192523
8982,52871,6,0,0,84000,1,8,2,5287746.8,10001223.354958294
8983,4263,57,0,0,49609,9,9,9,430459.0,10097560.403471734
8984,83742,74,1,1,87689,3,5,5,8380708.0,10007771.488619808
8985,17505,36,1,1,16727,8,4,0,1762789.3,10070204.512996286
8986,14050,3,0,1,73565,7,1,7,1413507.8,10060553.736654805
8987,77370,86,0,1,41951,9,4,10,7743358.1,10008217.78467106
8988,6791,25,0,0,15992,3,7,9,680406.8,10019243.115888678
8989,77027,44,0,0,22176,4,10,8,7705249.6,10003310.00817895
8990,98843,64,0,0,64231,9,6,1,9888362.6,10004110.15448742
8991,94172,50,1,1,13446,2,5,8,9424252.7,10007489.168755043
8992,66518,20,0,1,40605,2,10,10,6658518.5,10010100.27361015
8993,27442,39,0,1,25795,7,8,10,2748800.8,10016765.541870127
8994,49592,24,1,0,82205,3,9,10,4963740.6,10009155.912243908
8995,89887,57,0,0,87207,7,10,7,8994730.1,10006708.534048306
8996,12865,65,0,1,7671,6,10,5,1294048.0,10058670.812281383
8997,33781,31,1,1,28936,6,3,2,3392580.3,10042865.220094135
8998,40933,29,1,1,99838,1,10,9,4100223.0,10016913.00417756
8999,81301,14,1,1,97862,2,4,2,8137029.7,10008523.511395924
9000,67761,81,1,1,71456,1,10,2,6785841.7,10014376.558787502
9001,20744,43,0,1,83820,4,1,2,2087930.4,10065225.60740455
9002,65934,69,1,1,35528,3,3,7,6602264.4,10013444.353444353
9003,50877,87,1,1,10814,1,10,5,5097460.2,10019183.914145881
9004,33055,10,0,1,63073,7,3,4,3308068.0,10007768.870065043
9005,75572,92,1,1,4321,3,10,10,7572270.3,10019941.645053724
9006,13914,4,1,0,9412,5,1,10,1398582.0,10051617.076326003
9007,80604,85,0,0,29337,10,8,9,8063954.1,10004409.33452434
9008,29613,52,1,0,90964,2,10,3,2964803.2,10011829.939553574
9009,81112,91,0,1,23925,5,2,6,8117647.5,10007948.885491665
9010,45860,83,1,1,68472,8,4,1,4591104.9,10011131.487134758
9011,261,48,0,1,83598,9,3,9,29996.6,11492950.191570882
9012,68825,4,1,1,46478,2,9,3,6888057.5,10008074.827460952
9013,26916,82,0,1,15630,1,3,2,2696491.3,10018172.46247585
9014,46421,43,1,0,27105,2,7,8,4646143.1,10008709.63572521
9015,59816,55,0,0,39743,10,8,10,5982821.9,10002042.764477732
9016,11149,43,1,1,7818,1,1,2,1124971.9,10090339.043860434
9017,71042,13,0,1,23316,4,4,7,7108064.6,10005439.880633991
9018,11875,33,1,0,75759,4,6,9,1191250.8,10031585.684210526
9019,63664,14,1,1,16902,4,7,0,6373958.3,10011872.172656447
9020,57431,18,0,0,73010,10,3,7,5752664.5,10016653.897720743
9021,52078,17,0,1,53361,4,6,8,5212915.3,10009822.381811898
9022,70757,54,0,1,2053,4,2,10,7078138.1,10003445.73681756
9023,30556,23,0,0,84084,10,1,1,3062451.2,10022421.782955885
9024,16809,13,0,0,66887,8,10,1,1685229.8,10025758.819679933
9025,5456,62,1,1,18199,6,2,0,557575.2,10219486.80351906
9026,12130,10,1,0,10900,2,3,2,1222904.2,10081650.45342127
9027,12551,24,0,0,78052,3,4,9,1257504.2,10019155.445781212
9028,61557,89,1,0,2036,9,2,6,6163797.1,10013153.824910246
9029,12939,55,0,0,27621,4,3,7,1298332.6,10034257.67060824
9030,85576,83,0,0,77949,3,2,8,8558422.8,10000961.484528374
9031,8064,33,1,0,1452,3,1,6,811290.2,10060642.361111112
9032,50599,93,1,1,21075,1,8,5,5067362.6,10014748.512816457
9033,53496,71,0,1,62086,4,8,2,5354040.1,10008299.872887691
9034,86405,77,1,0,37696,3,3,10,8643680.5,10003680.921242984
9035,18231,10,0,1,83758,2,3,9,1832629.3,10052269.760298394
9036,76918,24,0,0,69849,3,5,8,7694890.1,10004017.39514808
9037,40214,67,0,1,51436,9,1,7,4028553.5,10017788.581091162
9038,94801,98,1,0,38030,1,1,5,9487999.1,10008332.296072826
9039,20040,16,0,1,27517,6,3,1,2015414.9,10056960.578842316
9040,49942,7,1,0,24546,1,2,4,5003821.8,10019265.94850026
9041,52974,73,1,1,11740,5,2,3,5304662.4,10013709.366859214
9042,62710,17,1,0,59437,4,9,7,6279618.1,10013742.784244938
9043,66389,6,1,0,22064,7,8,9,6644576.3,10008550.061004082
9044,40619,50,1,0,84676,4,1,3,4066846.3,10012177.30618676
9045,59738,38,0,0,95952,1,8,1,5975675.2,10003139.040476749
9046,60842,28,1,0,70186,1,9,1,6087203.8,10004937.0500641
9047,95875,70,1,1,25701,4,8,1,9597732.8,10010673.063885268
9048,44803,64,0,0,2557,10,9,5,4483091.0,10006229.4935607
9049,40633,34,1,1,79484,9,6,3,4069305.2,10014779.120419364
9050,43359,53,0,1,53849,8,3,4,4340729.1,10011137.480107935
9051,98131,58,0,1,22812,7,2,1,9822005.2,10009074.808164595
9052,7101,73,0,1,62086,10,10,5,715591.2,10077329.953527672
9053,54469,53,0,0,42993,2,5,3,5455583.9,10015942.82986653
9054,67580,11,1,0,10759,4,10,3,6765906.5,10011699.467298018
9055,69893,70,0,0,20478,10,3,9,6991116.7,10002599.258867126
9056,31704,62,1,0,51559,9,1,4,3174667.4,10013460.131213726
9057,40557,64,1,0,70461,2,9,4,4061491.8,10014280.642059324
9058,75293,31,0,0,91810,4,3,6,7535976.1,10008866.826929463
9059,87596,67,0,1,51487,7,2,1,8772432.6,10014649.755696608
9060,77252,86,1,0,10655,5,5,10,7730648.1,10007052.374048568
9061,45963,28,0,1,47735,10,8,0,4607265.9,10023858.103256969
9062,36048,57,0,1,80407,9,2,1,3614178.6,10026016.977363516
9063,16058,46,0,1,49046,10,2,7,1612601.9,10042358.326068003
9064,50678,76,0,0,93121,3,1,8,5071621.2,10007540.155491535
9065,34835,98,0,0,40630,9,8,4,3489669.7,10017711.209989952
9066,80249,52,1,0,65461,5,3,1,8034277.8,10011685.877705641
9067,93670,99,1,0,22067,4,10,5,9372029.0,10005368.848083697
9068,73734,37,0,0,59519,2,9,7,7374998.1,10002167.385466678
9069,5058,64,1,1,55888,5,7,10,514459.0,10171194.14788454
9070,24957,3,1,1,16355,8,7,8,2506130.5,10041793.88548303
9071,7764,45,0,0,38153,9,1,4,777955.8,10020038.639876353
9072,93664,34,1,0,73912,7,3,4,9371580.0,10005530.406559618
9073,53104,91,1,0,42256,9,2,9,5314198.6,10007153.133473936
9074,57990,26,1,1,8626,4,7,0,5802883.2,10006696.326952923
9075,84308,40,0,0,54699,6,5,0,8433276.5,10002937.443658965
9076,48559,58,0,0,28966,2,6,9,4864445.8,10017598.797339318
9077,59971,45,0,0,69967,9,5,4,6000649.8,10005919.194277234
9078,29004,29,1,1,78322,6,3,2,2908364.1,10027458.62639636
9079,45524,90,1,0,56071,4,5,9,4562413.3,10021995.650645813
9080,18844,88,0,0,48241,6,7,4,1887200.6,10014862.02504776
9081,61141,97,0,1,8703,7,4,5,6121399.7,10011939.124319196
9082,21261,50,1,1,49121,2,9,3,2131594.8,10025844.504021447
9083,95602,86,0,1,1265,3,4,6,9566578.8,10006672.245350517
9084,8708,96,1,0,72852,9,4,9,879427.7,10099077.859439597
9085,91342,52,0,1,93512,7,8,3,9143600.9,10010291.979593176
9086,7789,28,1,0,35371,6,7,7,784603.8,10073228.912569007
9087,56726,12,1,1,63839,3,8,8,5683041.8,10018407.43221803
9088,40784,49,0,1,98513,2,3,9,4085952.8,10018519.027069438
9089,9448,58,1,0,93978,1,4,8,952004.0,10076248.941574937
9090,6570,80,1,1,55389,7,5,6,667714.0,10163074.581430746
9091,23213,89,0,1,83553,2,8,6,2327859.8,10028259.16512299
9092,26444,43,1,0,5572,7,10,9,2649524.7,10019379.44335199
9093,23320,96,0,0,58102,10,6,6,2337805.3,10024894.08233276
9094,92782,26,1,1,58537,1,10,5,9287161.0,10009658.12334289
9095,86163,4,0,0,77659,2,9,0,8621912.0,10006513.236540046
